,timestamp,datetime,date,time,userID,appName,totalTimeForeground
0,1558217324998,2019-05-19 07:08:44.998,2019-05-19,07:08:44.998000,P1502,카카오톡,892657
0,1558225124998,2019-05-19 09:18:44.998,2019-05-19,09:18:44.998000,P1502,카카오톡,905544
0,1558307924998,2019-05-20 08:18:44.998,2019-05-20,08:18:44.998000,P1502,카카오톡,2774984
0,1558312124998,2019-05-20 09:28:44.998,2019-05-20,09:28:44.998000,P1502,카카오톡,2797650
0,1558314224998,2019-05-20 10:03:44.998,2019-05-20,10:03:44.998000,P1502,카카오톡,2856121
0,1558315424998,2019-05-20 10:23:44.998,2019-05-20,10:23:44.998000,P1502,카카오톡,3054644
0,1558316324998,2019-05-20 10:38:44.998,2019-05-20,10:38:44.998000,P1502,카카오톡,3160484
0,1558317224998,2019-05-20 10:53:44.998,2019-05-20,10:53:44.998000,P1502,카카오톡,3232691
0,1558319024998,2019-05-20 11:23:44.998,2019-05-20,11:23:44.998000,P1502,카카오톡,3430518
0,1558319924998,2019-05-20 11:38:44.998,2019-05-20,11:38:44.998000,P1502,카카오톡,3458115
0,1558399424998,2019-05-21 09:43:44.998,2019-05-21,09:43:44.998000,P1502,Instagram,41259
0,1558400324998,2019-05-21 09:58:44.998,2019-05-21,09:58:44.998000,P1502,Instagram,43385
0,1558402424998,2019-05-21 10:33:44.998,2019-05-21,10:33:44.998000,P1502,카카오톡,1407252
0,1558482524998,2019-05-22 08:48:44.998,2019-05-22,08:48:44.998000,P1502,카카오톡,380722
0,1558487324998,2019-05-22 10:08:44.998,2019-05-22,10:08:44.998000,P1502,카카오톡,541131
0,1558488224998,2019-05-22 10:23:44.998,2019-05-22,10:23:44.998000,P1502,카카오톡,740596
0,1558491824998,2019-05-22 11:23:44.998,2019-05-22,11:23:44.998000,P1502,카카오톡,797961
0,1558492724998,2019-05-22 11:38:44.998,2019-05-22,11:38:44.998000,P1502,카카오톡,798063
0,1558493624998,2019-05-22 11:53:44.998,2019-05-22,11:53:44.998000,P1502,카카오톡,899341
0,1557965015510,2019-05-16 09:03:35.510,2019-05-16,09:03:35.510000,P1503,카카오톡,136993
0,1557975215510,2019-05-16 11:53:35.510,2019-05-16,11:53:35.510000,P1503,카카오톡,314262
0,1558055615510,2019-05-17 10:13:35.510,2019-05-17,10:13:35.510000,P1503,카카오톡,1109650
0,1558058915510,2019-05-17 11:08:35.510,2019-05-17,11:08:35.510000,P1503,카카오톡,1187752
0,1558060715510,2019-05-17 11:38:35.510,2019-05-17,11:38:35.510000,P1503,카카오톡,1244713
0,1558127615510,2019-05-18 06:13:35.510,2019-05-18,06:13:35.510000,P1503,카카오톡,4450980
0,1558128515510,2019-05-18 06:28:35.510,2019-05-18,06:28:35.510000,P1503,카카오톡,4497803
0,1558129415510,2019-05-18 06:43:35.510,2019-05-18,06:43:35.510000,P1503,카카오톡,4670037
0,1558130315510,2019-05-18 06:58:35.510,2019-05-18,06:58:35.510000,P1503,카카오톡,4685742
0,1558133915510,2019-05-18 07:58:35.510,2019-05-18,07:58:35.510000,P1503,카카오톡,4746100
0,1558134815510,2019-05-18 08:13:35.510,2019-05-18,08:13:35.510000,P1503,카카오톡,4808049
0,1558135715510,2019-05-18 08:28:35.510,2019-05-18,08:28:35.510000,P1503,카카오톡,4822434
0,1558136615510,2019-05-18 08:43:35.510,2019-05-18,08:43:35.510000,P1503,카카오톡,4845730
0,1558137515510,2019-05-18 08:58:35.510,2019-05-18,08:58:35.510000,P1503,카카오톡,4872017
0,1558138415510,2019-05-18 09:13:35.510,2019-05-18,09:13:35.510000,P1503,카카오톡,4882667
0,1558139315510,2019-05-18 09:28:35.510,2019-05-18,09:28:35.510000,P1503,카카오톡,4900612
0,1558142015510,2019-05-18 10:13:35.510,2019-05-18,10:13:35.510000,P1503,카카오톡,4912470
0,1558142915510,2019-05-18 10:28:35.510,2019-05-18,10:28:35.510000,P1503,카카오톡,4993896
0,1558143815510,2019-05-18 10:43:35.510,2019-05-18,10:43:35.510000,P1503,카카오톡,5070832
0,1558145615510,2019-05-18 11:13:35.510,2019-05-18,11:13:35.510000,P1503,카카오톡,5361658
0,1558221815510,2019-05-19 08:23:35.510,2019-05-19,08:23:35.510000,P1503,카카오톡,1078575
0,1558230215510,2019-05-19 10:43:35.510,2019-05-19,10:43:35.510000,P1503,카카오톡,1134784
0,1558231115510,2019-05-19 10:58:35.510,2019-05-19,10:58:35.510000,P1503,카카오톡,1290180
0,1558232915510,2019-05-19 11:28:35.510,2019-05-19,11:28:35.510000,P1503,카카오톡,1323641
0,1558234115510,2019-05-19 11:48:35.510,2019-05-19,11:48:35.510000,P1503,카카오톡,1381432
0,1558314215510,2019-05-20 10:03:35.510,2019-05-20,10:03:35.510000,P1503,카카오톡,1699937
0,1558315115510,2019-05-20 10:18:35.510,2019-05-20,10:18:35.510000,P1503,카카오톡,1710436
0,1558316015510,2019-05-20 10:33:35.510,2019-05-20,10:33:35.510000,P1503,카카오톡,1743245
0,1558316915510,2019-05-20 10:48:35.510,2019-05-20,10:48:35.510000,P1503,카카오톡,1790333
0,1558317815510,2019-05-20 11:03:35.510,2019-05-20,11:03:35.510000,P1503,카카오톡,1823126
0,1558319615510,2019-05-20 11:33:35.510,2019-05-20,11:33:35.510000,P1503,Instagram,95552
0,1558320515510,2019-05-20 11:48:35.510,2019-05-20,11:48:35.510000,P1503,카카오톡,1840911
0,1558400915510,2019-05-21 10:08:35.510,2019-05-21,10:08:35.510000,P1503,카카오톡,3534689
0,1558402115510,2019-05-21 10:28:35.510,2019-05-21,10:28:35.510000,P1503,카카오톡,3594703
0,1558404815510,2019-05-21 11:13:35.510,2019-05-21,11:13:35.510000,P1503,카카오톡,3654908
0,1558405715510,2019-05-21 11:28:35.510,2019-05-21,11:28:35.510000,P1503,카카오톡,3855626
0,1558406615510,2019-05-21 11:43:35.510,2019-05-21,11:43:35.510000,P1503,카카오톡,4020193
0,1558485815510,2019-05-22 09:43:35.510,2019-05-22,09:43:35.510000,P1503,카카오톡,1613062
0,1558489415510,2019-05-22 10:43:35.510,2019-05-22,10:43:35.510000,P1503,카카오톡,1660878
0,1558491215510,2019-05-22 11:13:35.510,2019-05-22,11:13:35.510000,P1503,Instagram,181715
0,1558492115510,2019-05-22 11:28:35.510,2019-05-22,11:28:35.510000,P1503,카카오톡,1693840
0,1558493015510,2019-05-22 11:43:35.510,2019-05-22,11:43:35.510000,P1503,카카오톡,1732858
0,1558493915510,2019-05-22 11:58:35.510,2019-05-22,11:58:35.510000,P1503,카카오톡,1740715
0,1557964967569,2019-05-16 09:02:47.569,2019-05-16,09:02:47.569000,P1504,Instagram,2879976
0,1557964967569,2019-05-16 09:02:47.569,2019-05-16,09:02:47.569000,P1504,카카오톡,925348
0,1557965867569,2019-05-16 09:17:47.569,2019-05-16,09:17:47.569000,P1504,Instagram,3043654
0,1557965867569,2019-05-16 09:17:47.569,2019-05-16,09:17:47.569000,P1504,카카오톡,954380
0,1557967067569,2019-05-16 09:37:47.569,2019-05-16,09:37:47.569000,P1504,카카오톡,966731
0,1557968267569,2019-05-16 09:57:47.569,2019-05-16,09:57:47.569000,P1504,카카오톡,980165
0,1557969167569,2019-05-16 10:12:47.569,2019-05-16,10:12:47.569000,P1504,카카오톡,1001324
0,1557970067569,2019-05-16 10:27:47.569,2019-05-16,10:27:47.569000,P1504,카카오톡,1022166
0,1557972767569,2019-05-16 11:12:47.569,2019-05-16,11:12:47.569000,P1504,Instagram,3067155
0,1557972767569,2019-05-16 11:12:47.569,2019-05-16,11:12:47.569000,P1504,카카오톡,1027997
0,1557973667569,2019-05-16 11:27:47.569,2019-05-16,11:27:47.569000,P1504,Instagram,3542907
0,1557974567569,2019-05-16 11:42:47.569,2019-05-16,11:42:47.569000,P1504,Instagram,3544303
0,1557975467569,2019-05-16 11:57:47.569,2019-05-16,11:57:47.569000,P1504,카카오톡,1059087
0,1558052267569,2019-05-17 09:17:47.569,2019-05-17,09:17:47.569000,P1504,Instagram,884294
0,1558052267569,2019-05-17 09:17:47.569,2019-05-17,09:17:47.569000,P1504,카카오톡,329181
0,1558053467569,2019-05-17 09:37:47.569,2019-05-17,09:37:47.569000,P1504,Instagram,1059592
0,1558053467569,2019-05-17 09:37:47.569,2019-05-17,09:37:47.569000,P1504,카카오톡,390062
0,1558055267569,2019-05-17 10:07:47.569,2019-05-17,10:07:47.569000,P1504,카카오톡,518090
0,1558061567569,2019-05-17 11:52:47.569,2019-05-17,11:52:47.569000,P1504,카카오톡,534279
0,1558132367569,2019-05-18 07:32:47.569,2019-05-18,07:32:47.569000,P1504,Instagram,775632
0,1558133267569,2019-05-18 07:47:47.569,2019-05-18,07:47:47.569000,P1504,Instagram,1755428
0,1558136867569,2019-05-18 08:47:47.569,2019-05-18,08:47:47.569000,P1504,카카오톡,261860
0,1558137767569,2019-05-18 09:02:47.569,2019-05-18,09:02:47.569000,P1504,카카오톡,290810
0,1558140467569,2019-05-18 09:47:47.569,2019-05-18,09:47:47.569000,P1504,카카오톡,337622
0,1558397267569,2019-05-21 09:07:47.569,2019-05-21,09:07:47.569000,P1504,Instagram,588718
0,1558397267569,2019-05-21 09:07:47.569,2019-05-21,09:07:47.569000,P1504,카카오톡,491053
0,1558398167569,2019-05-21 09:22:47.569,2019-05-21,09:22:47.569000,P1504,Instagram,1140082
0,1558398167569,2019-05-21 09:22:47.569,2019-05-21,09:22:47.569000,P1504,카카오톡,572862
0,1558399067569,2019-05-21 09:37:47.569,2019-05-21,09:37:47.569000,P1504,Instagram,1976174
0,1558399967569,2019-05-21 09:52:47.569,2019-05-21,09:52:47.569000,P1504,카카오톡,580443
0,1558400867569,2019-05-21 10:07:47.569,2019-05-21,10:07:47.569000,P1504,Instagram,1983009
0,1558400867569,2019-05-21 10:07:47.569,2019-05-21,10:07:47.569000,P1504,카카오톡,700391
0,1558406267569,2019-05-21 11:37:47.569,2019-05-21,11:37:47.569000,P1504,Instagram,1985912
0,1558407167569,2019-05-21 11:52:47.569,2019-05-21,11:52:47.569000,P1504,Instagram,2038690
0,1558478567569,2019-05-22 07:42:47.569,2019-05-22,07:42:47.569000,P1504,Instagram,329664
0,1558479767569,2019-05-22 08:02:47.569,2019-05-22,08:02:47.569000,P1504,Instagram,1178854
0,1558481267569,2019-05-22 08:27:47.569,2019-05-22,08:27:47.569000,P1504,카카오톡,576902
0,1558482467569,2019-05-22 08:47:47.569,2019-05-22,08:47:47.569000,P1504,카카오톡,719173
0,1558482767569,2019-05-22 08:52:47.569,2019-05-22,08:52:47.569000,P1504,카카오톡,720181
0,1558483367569,2019-05-22 09:02:47.569,2019-05-22,09:02:47.569000,P1504,카카오톡,834027
0,1558484267569,2019-05-22 09:17:47.569,2019-05-22,09:17:47.569000,P1504,카카오톡,886390
0,1558485467569,2019-05-22 09:37:47.569,2019-05-22,09:37:47.569000,P1504,카카오톡,912400
0,1558486367569,2019-05-22 09:52:47.569,2019-05-22,09:52:47.569000,P1504,카카오톡,1134470
0,1558487867569,2019-05-22 10:17:47.569,2019-05-22,10:17:47.569000,P1504,Instagram,1199472
0,1558487867569,2019-05-22 10:17:47.569,2019-05-22,10:17:47.569000,P1504,카카오톡,1218432
0,1558488767569,2019-05-22 10:32:47.569,2019-05-22,10:32:47.569000,P1504,카카오톡,1228949
0,1558489667569,2019-05-22 10:47:47.569,2019-05-22,10:47:47.569000,P1504,카카오톡,1302525
0,1558490567569,2019-05-22 11:02:47.569,2019-05-22,11:02:47.569000,P1504,카카오톡,1385388
0,1558491467569,2019-05-22 11:17:47.569,2019-05-22,11:17:47.569000,P1504,카카오톡,1394378
0,1557964935040,2019-05-16 09:02:15.040,2019-05-16,09:02:15.040000,P1505,Instagram,78267
0,1557964935040,2019-05-16 09:02:15.040,2019-05-16,09:02:15.040000,P1505,카카오톡,8005491
0,1557966435040,2019-05-16 09:27:15.040,2019-05-16,09:27:15.040000,P1505,Instagram,100989
0,1557966435040,2019-05-16 09:27:15.040,2019-05-16,09:27:15.040000,P1505,카카오톡,8342558
0,1557967335040,2019-05-16 09:42:15.040,2019-05-16,09:42:15.040000,P1505,카카오톡,8671631
0,1557968235040,2019-05-16 09:57:15.040,2019-05-16,09:57:15.040000,P1505,카카오톡,9060607
0,1557969135040,2019-05-16 10:12:15.040,2019-05-16,10:12:15.040000,P1505,카카오톡,9271998
0,1557970035040,2019-05-16 10:27:15.040,2019-05-16,10:27:15.040000,P1505,카카오톡,9524670
0,1557970935040,2019-05-16 10:42:15.040,2019-05-16,10:42:15.040000,P1505,카카오톡,9781039
0,1557972135040,2019-05-16 11:02:15.040,2019-05-16,11:02:15.040000,P1505,카카오톡,10476532
0,1558040535040,2019-05-17 06:02:15.040,2019-05-17,06:02:15.040000,P1505,카카오톡,4787178
0,1558041435040,2019-05-17 06:17:15.040,2019-05-17,06:17:15.040000,P1505,Instagram,305912
0,1558041435040,2019-05-17 06:17:15.040,2019-05-17,06:17:15.040000,P1505,카카오톡,4804282
0,1558042335040,2019-05-17 06:32:15.040,2019-05-17,06:32:15.040000,P1505,Instagram,332087
0,1558042335040,2019-05-17 06:32:15.040,2019-05-17,06:32:15.040000,P1505,카카오톡,4900747
0,1558044135040,2019-05-17 07:02:15.040,2019-05-17,07:02:15.040000,P1505,카카오톡,4927212
0,1558045035040,2019-05-17 07:17:15.040,2019-05-17,07:17:15.040000,P1505,Instagram,347742
0,1558045035040,2019-05-17 07:17:15.040,2019-05-17,07:17:15.040000,P1505,카카오톡,5098087
0,1558047735040,2019-05-17 08:02:15.040,2019-05-17,08:02:15.040000,P1505,카카오톡,5100485
0,1558048635040,2019-05-17 08:17:15.040,2019-05-17,08:17:15.040000,P1505,카카오톡,5102954
0,1558052235040,2019-05-17 09:17:15.040,2019-05-17,09:17:15.040000,P1505,카카오톡,5132327
0,1558053135040,2019-05-17 09:32:15.040,2019-05-17,09:32:15.040000,P1505,카카오톡,5157490
0,1558054035040,2019-05-17 09:47:15.040,2019-05-17,09:47:15.040000,P1505,카카오톡,5172105
0,1558054935040,2019-05-17 10:02:15.040,2019-05-17,10:02:15.040000,P1505,카카오톡,5186416
0,1558056735040,2019-05-17 10:32:15.040,2019-05-17,10:32:15.040000,P1505,카카오톡,5278907
0,1558058535040,2019-05-17 11:02:15.040,2019-05-17,11:02:15.040000,P1505,카카오톡,5300209
0,1558059435040,2019-05-17 11:17:15.040,2019-05-17,11:17:15.040000,P1505,카카오톡,5327405
0,1558214535040,2019-05-19 06:22:15.040,2019-05-19,06:22:15.040000,P1505,카카오톡,1996067
0,1558304535040,2019-05-20 07:22:15.040,2019-05-20,07:22:15.040000,P1505,카카오톡,10205655
0,1558309035040,2019-05-20 08:37:15.040,2019-05-20,08:37:15.040000,P1505,Instagram,494447
0,1558309035040,2019-05-20 08:37:15.040,2019-05-20,08:37:15.040000,P1505,카카오톡,10208704
0,1558309935040,2019-05-20 08:52:15.040,2019-05-20,08:52:15.040000,P1505,카카오톡,10343162
0,1558310835040,2019-05-20 09:07:15.040,2019-05-20,09:07:15.040000,P1505,카카오톡,10451878
0,1558314435040,2019-05-20 10:07:15.040,2019-05-20,10:07:15.040000,P1505,카카오톡,10504143
0,1558315335040,2019-05-20 10:22:15.040,2019-05-20,10:22:15.040000,P1505,Instagram,526612
0,1558315335040,2019-05-20 10:22:15.040,2019-05-20,10:22:15.040000,P1505,카카오톡,10724671
0,1558316235040,2019-05-20 10:37:15.040,2019-05-20,10:37:15.040000,P1505,카카오톡,10787208
0,1558317135040,2019-05-20 10:52:15.040,2019-05-20,10:52:15.040000,P1505,Instagram,528738
0,1558317135040,2019-05-20 10:52:15.040,2019-05-20,10:52:15.040000,P1505,카카오톡,10799172
0,1558318035040,2019-05-20 11:07:15.040,2019-05-20,11:07:15.040000,P1505,카카오톡,10939965
0,1558318935040,2019-05-20 11:22:15.040,2019-05-20,11:22:15.040000,P1505,카카오톡,11033623
0,1558319835040,2019-05-20 11:37:15.040,2019-05-20,11:37:15.040000,P1505,Instagram,626937
0,1558319835040,2019-05-20 11:37:15.040,2019-05-20,11:37:15.040000,P1505,카카오톡,11168997
0,1558320735040,2019-05-20 11:52:15.040,2019-05-20,11:52:15.040000,P1505,Instagram,638116
0,1558320735040,2019-05-20 11:52:15.040,2019-05-20,11:52:15.040000,P1505,카카오톡,11248823
0,1558390035040,2019-05-21 07:07:15.040,2019-05-21,07:07:15.040000,P1505,카카오톡,10143958
0,1558394535040,2019-05-21 08:22:15.040,2019-05-21,08:22:15.040000,P1505,카카오톡,10143961
0,1558396335040,2019-05-21 08:52:15.040,2019-05-21,08:52:15.040000,P1505,카카오톡,10147880
0,1558397235040,2019-05-21 09:07:15.040,2019-05-21,09:07:15.040000,P1505,카카오톡,10158943
0,1558398135040,2019-05-21 09:22:15.040,2019-05-21,09:22:15.040000,P1505,카카오톡,10201626
0,1558399035040,2019-05-21 09:37:15.040,2019-05-21,09:37:15.040000,P1505,카카오톡,10220700
0,1558400835040,2019-05-21 10:07:15.040,2019-05-21,10:07:15.040000,P1505,카카오톡,10315105
0,1558401735040,2019-05-21 10:22:15.040,2019-05-21,10:22:15.040000,P1505,카카오톡,10601917
0,1558402935040,2019-05-21 10:42:15.040,2019-05-21,10:42:15.040000,P1505,카카오톡,10879519
0,1558403835040,2019-05-21 10:57:15.040,2019-05-21,10:57:15.040000,P1505,카카오톡,11254422
0,1558404735040,2019-05-21 11:12:15.040,2019-05-21,11:12:15.040000,P1505,카카오톡,11323253
0,1558405635040,2019-05-21 11:27:15.040,2019-05-21,11:27:15.040000,P1505,카카오톡,11433158
0,1558406535040,2019-05-21 11:42:15.040,2019-05-21,11:42:15.040000,P1505,카카오톡,11515464
0,1558407435040,2019-05-21 11:57:15.040,2019-05-21,11:57:15.040000,P1505,Instagram,294997
0,1558407435040,2019-05-21 11:57:15.040,2019-05-21,11:57:15.040000,P1505,카카오톡,11619100
0,1558492035040,2019-05-22 11:27:15.040,2019-05-22,11:27:15.040000,P1505,카카오톡,10127597
0,1558493835040,2019-05-22 11:57:15.040,2019-05-22,11:57:15.040000,P1505,Instagram,555498
0,1558493835040,2019-05-22 11:57:15.040,2019-05-22,11:57:15.040000,P1505,카카오톡,10211459
0,1557965005507,2019-05-16 09:03:25.507,2019-05-16,09:03:25.507000,P1506,Instagram,1937114
0,1557965005507,2019-05-16 09:03:25.507,2019-05-16,09:03:25.507000,P1506,카카오톡,2134457
0,1557971005507,2019-05-16 10:43:25.507,2019-05-16,10:43:25.507000,P1506,카카오톡,2136009
0,1557972805507,2019-05-16 11:13:25.507,2019-05-16,11:13:25.507000,P1506,카카오톡,2809153
0,1557973705507,2019-05-16 11:28:25.507,2019-05-16,11:28:25.507000,P1506,카카오톡,2880038
0,1557975505507,2019-05-16 11:58:25.507,2019-05-16,11:58:25.507000,P1506,Instagram,1937325
0,1558050805507,2019-05-17 08:53:25.507,2019-05-17,08:53:25.507000,P1506,카카오톡,451884
0,1558051105507,2019-05-17 08:58:25.507,2019-05-17,08:58:25.507000,P1506,카카오톡,453659
0,1558053505507,2019-05-17 09:38:25.507,2019-05-17,09:38:25.507000,P1506,Instagram,263480
0,1558053505507,2019-05-17 09:38:25.507,2019-05-17,09:38:25.507000,P1506,카카오톡,478890
0,1558055305507,2019-05-17 10:08:25.507,2019-05-17,10:08:25.507000,P1506,카카오톡,589287
0,1558056205507,2019-05-17 10:23:25.507,2019-05-17,10:23:25.507000,P1506,카카오톡,654361
0,1558057105507,2019-05-17 10:38:25.507,2019-05-17,10:38:25.507000,P1506,Instagram,326973
0,1558057105507,2019-05-17 10:38:25.507,2019-05-17,10:38:25.507000,P1506,카카오톡,685039
0,1558058005507,2019-05-17 10:53:25.507,2019-05-17,10:53:25.507000,P1506,Instagram,525666
0,1558058005507,2019-05-17 10:53:25.507,2019-05-17,10:53:25.507000,P1506,카카오톡,709183
0,1558058905507,2019-05-17 11:08:25.507,2019-05-17,11:08:25.507000,P1506,Instagram,943635
0,1558059805507,2019-05-17 11:23:25.507,2019-05-17,11:23:25.507000,P1506,Instagram,1246051
0,1558059805507,2019-05-17 11:23:25.507,2019-05-17,11:23:25.507000,P1506,카카오톡,729641
0,1558061605507,2019-05-17 11:53:25.507,2019-05-17,11:53:25.507000,P1506,Instagram,1425922
0,1558137505507,2019-05-18 08:58:25.507,2019-05-18,08:58:25.507000,P1506,카카오톡,2028002
0,1558139305507,2019-05-18 09:28:25.507,2019-05-18,09:28:25.507000,P1506,Instagram,542369
0,1558139305507,2019-05-18 09:28:25.507,2019-05-18,09:28:25.507000,P1506,카카오톡,2032510
0,1558140205507,2019-05-18 09:43:25.507,2019-05-18,09:43:25.507000,P1506,Instagram,1334628
0,1558140205507,2019-05-18 09:43:25.507,2019-05-18,09:43:25.507000,P1506,카카오톡,2058926
0,1558142005507,2019-05-18 10:13:25.507,2019-05-18,10:13:25.507000,P1506,카카오톡,3044751
0,1558143505507,2019-05-18 10:38:25.507,2019-05-18,10:38:25.507000,P1506,Instagram,1365249
0,1558143505507,2019-05-18 10:38:25.507,2019-05-18,10:38:25.507000,P1506,카카오톡,3048708
0,1558145305507,2019-05-18 11:08:25.507,2019-05-18,11:08:25.507000,P1506,카카오톡,3051305
0,1558217005507,2019-05-19 07:03:25.507,2019-05-19,07:03:25.507000,P1506,카카오톡,738247
0,1558218205507,2019-05-19 07:23:25.507,2019-05-19,07:23:25.507000,P1506,Instagram,2511387
0,1558218205507,2019-05-19 07:23:25.507,2019-05-19,07:23:25.507000,P1506,카카오톡,873967
0,1558220005507,2019-05-19 07:53:25.507,2019-05-19,07:53:25.507000,P1506,Instagram,2511662
0,1558220905507,2019-05-19 08:08:25.507,2019-05-19,08:08:25.507000,P1506,Instagram,2847890
0,1558222705507,2019-05-19 08:38:25.507,2019-05-19,08:38:25.507000,P1506,카카오톡,902394
0,1558223605507,2019-05-19 08:53:25.507,2019-05-19,08:53:25.507000,P1506,카카오톡,962019
0,1558225405507,2019-05-19 09:23:25.507,2019-05-19,09:23:25.507000,P1506,Instagram,2924999
0,1558229005507,2019-05-19 10:23:25.507,2019-05-19,10:23:25.507000,P1506,Instagram,2938548
0,1558230805507,2019-05-19 10:53:25.507,2019-05-19,10:53:25.507000,P1506,Instagram,3096318
0,1558233505507,2019-05-19 11:38:25.507,2019-05-19,11:38:25.507000,P1506,카카오톡,962237
0,1558312705507,2019-05-20 09:38:25.507,2019-05-20,09:38:25.507000,P1506,카카오톡,1092252
0,1558313605507,2019-05-20 09:53:25.507,2019-05-20,09:53:25.507000,P1506,Instagram,252745
0,1558313605507,2019-05-20 09:53:25.507,2019-05-20,09:53:25.507000,P1506,카카오톡,1370237
0,1558316605507,2019-05-20 10:43:25.507,2019-05-20,10:43:25.507000,P1506,Instagram,947345
0,1558316605507,2019-05-20 10:43:25.507,2019-05-20,10:43:25.507000,P1506,카카오톡,1377337
0,1558317505507,2019-05-20 10:58:25.507,2019-05-20,10:58:25.507000,P1506,Instagram,1348928
0,1558320805507,2019-05-20 11:53:25.507,2019-05-20,11:53:25.507000,P1506,Instagram,2594536
0,1558320805507,2019-05-20 11:53:25.507,2019-05-20,11:53:25.507000,P1506,카카오톡,1386420
0,1558391473756,2019-05-21 07:31:13.756,2019-05-21,07:31:13.756000,P1506,카카오톡,832042
0,1558392373756,2019-05-21 07:46:13.756,2019-05-21,07:46:13.756000,P1506,Instagram,920930
0,1558392373756,2019-05-21 07:46:13.756,2019-05-21,07:46:13.756000,P1506,카카오톡,918117
0,1558400473756,2019-05-21 10:01:13.756,2019-05-21,10:01:13.756000,P1506,카카오톡,1436987
0,1558402573756,2019-05-21 10:36:13.756,2019-05-21,10:36:13.756000,P1506,Instagram,1629718
0,1558402573756,2019-05-21 10:36:13.756,2019-05-21,10:36:13.756000,P1506,카카오톡,1488630
0,1558403473756,2019-05-21 10:51:13.756,2019-05-21,10:51:13.756000,P1506,Instagram,2369106
0,1558485673756,2019-05-22 09:41:13.756,2019-05-22,09:41:13.756000,P1506,Instagram,1802961
0,1558485673756,2019-05-22 09:41:13.756,2019-05-22,09:41:13.756000,P1506,카카오톡,1136025
0,1558486573756,2019-05-22 09:56:13.756,2019-05-22,09:56:13.756000,P1506,Instagram,2436167
0,1558486573756,2019-05-22 09:56:13.756,2019-05-22,09:56:13.756000,P1506,카카오톡,1227931
0,1558487473756,2019-05-22 10:11:13.756,2019-05-22,10:11:13.756000,P1506,카카오톡,1233690
0,1558488373756,2019-05-22 10:26:13.756,2019-05-22,10:26:13.756000,P1506,Instagram,2439150
0,1558488373756,2019-05-22 10:26:13.756,2019-05-22,10:26:13.756000,P1506,카카오톡,1374106
0,1558490173756,2019-05-22 10:56:13.756,2019-05-22,10:56:13.756000,P1506,카카오톡,1382612
0,1558491073756,2019-05-22 11:11:13.756,2019-05-22,11:11:13.756000,P1506,카카오톡,1384089
0,1558491973756,2019-05-22 11:26:13.756,2019-05-22,11:26:13.756000,P1506,카카오톡,1441247
0,1558492873756,2019-05-22 11:41:13.756,2019-05-22,11:41:13.756000,P1506,Instagram,2476233
0,1558492873756,2019-05-22 11:41:13.756,2019-05-22,11:41:13.756000,P1506,카카오톡,1559587
0,1558493773756,2019-05-22 11:56:13.756,2019-05-22,11:56:13.756000,P1506,카카오톡,2075959
0,1557964900789,2019-05-16 09:01:40.789,2019-05-16,09:01:40.789000,P1507,카카오톡,69972
0,1558050400789,2019-05-17 08:46:40.789,2019-05-17,08:46:40.789000,P1507,카카오톡,135198
0,1558056100789,2019-05-17 10:21:40.789,2019-05-17,10:21:40.789000,P1507,카카오톡,163952
0,1558057000789,2019-05-17 10:36:40.789,2019-05-17,10:36:40.789000,P1507,카카오톡,213563
0,1558057900789,2019-05-17 10:51:40.789,2019-05-17,10:51:40.789000,P1507,카카오톡,284672
0,1558058800789,2019-05-17 11:06:40.789,2019-05-17,11:06:40.789000,P1507,카카오톡,517018
0,1558060600789,2019-05-17 11:36:40.789,2019-05-17,11:36:40.789000,P1507,카카오톡,530719
0,1558061500789,2019-05-17 11:51:40.789,2019-05-17,11:51:40.789000,P1507,카카오톡,550277
0,1558302400789,2019-05-20 06:46:40.789,2019-05-20,06:46:40.789000,P1507,카카오톡,9599
0,1558303300789,2019-05-20 07:01:40.789,2019-05-20,07:01:40.789000,P1507,카카오톡,55559
0,1558309900789,2019-05-20 08:51:40.789,2019-05-20,08:51:40.789000,P1507,카카오톡,170547
0,1558312000789,2019-05-20 09:26:40.789,2019-05-20,09:26:40.789000,P1507,카카오톡,218353
0,1558315000789,2019-05-20 10:16:40.789,2019-05-20,10:16:40.789000,P1507,카카오톡,250034
0,1558315900789,2019-05-20 10:31:40.789,2019-05-20,10:31:40.789000,P1507,카카오톡,256550
0,1558316800789,2019-05-20 10:46:40.789,2019-05-20,10:46:40.789000,P1507,카카오톡,258210
0,1558320400789,2019-05-20 11:46:40.789,2019-05-20,11:46:40.789000,P1507,카카오톡,269442
0,1558392100789,2019-05-21 07:41:40.789,2019-05-21,07:41:40.789000,P1507,카카오톡,6233
0,1558403500789,2019-05-21 10:51:40.789,2019-05-21,10:51:40.789000,P1507,카카오톡,4789208
0,1558405300789,2019-05-21 11:21:40.789,2019-05-21,11:21:40.789000,P1507,카카오톡,4796163
0,1558482989222,2019-05-22 08:56:29.222,2019-05-22,08:56:29.222000,P1507,카카오톡,109536
0,1558491089222,2019-05-22 11:11:29.222,2019-05-22,11:11:29.222000,P1507,카카오톡,122933
0,1557964822347,2019-05-16 09:00:22.347,2019-05-16,09:00:22.347000,P1508,Instagram,82034
0,1557964822347,2019-05-16 09:00:22.347,2019-05-16,09:00:22.347000,P1508,카카오톡,395848
0,1557970222347,2019-05-16 10:30:22.347,2019-05-16,10:30:22.347000,P1508,카카오톡,411180
